GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",7138,860
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",2881,423
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",4908,664
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",2838,598
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",5074,782
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",5424,761
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",3060,405
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4490,537
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2627,747
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",3963,558
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4485,623
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3600,527
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2308,441
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5083,545
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",8582,1096
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4089,501
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4176,546
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4754,717
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6127,802
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2857,617
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2787,409
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",4561,736
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",3429,735
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",1211,427
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",5861,1977
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",4176,658
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2246,277
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",2701,372
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4242,556
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",3749,589
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3510,552
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4367,746
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2139,451
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",5562,484
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",5348,581
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5571,1090
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2710,557
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2428,430
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",2917,526
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3349,528
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1196,219
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3783,652
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3533,623
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2482,498
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3349,552
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3631,482
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",6203,695
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",3093,575
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7214,785
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4560,456
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",2788,1077
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",6720,714
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",6413,884
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1737,235
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2984,308
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3069,339
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",1230,260
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",4113,505
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",3711,330
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1557,340
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2618,416
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2533,456
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2220,211
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2849,408
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3194,359
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2332,181
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3503,526
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4833,661
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",1831,293
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3474,471
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2842,458
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2279,370
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",2972,365
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1258,174
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",2587,350
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1739,332
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",2748,406
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3269,585
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",500,167
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3324,560
1400000US42101015101,42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2705,573
1400000US42101015102,42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",4606,517
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6572,880
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",3703,706
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1657,404
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",3118,430
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5274,552
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6913,644
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",4911,570
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",1880,318
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3131,715
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4226,558
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2437,474
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",927,258
1400000US42101016701,42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2582,496
1400000US42101016702,42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",2893,823
1400000US42101016800,42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",4397,575
1400000US42101016901,42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3421,514
1400000US42101016902,42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5337,605
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",2842,510
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",4820,625
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3168,662
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",3741,606
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",3087,457
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",1901,444
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",6950,783
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5321,657
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",4513,918
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",3526,585
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",5633,842
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",6692,919
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",5417,920
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",2372,449
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",5461,723
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",4321,354
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2060,191
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",8238,1097
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",9022,940
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",7444,857
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",8535,1171
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4433,779
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3614,525
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",7450,731
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",5534,513
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4668,599
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1101,225
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",3798,713
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",2982,464
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",5135,654
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",3039,545
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",3062,454
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",2906,497
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",2280,425
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",6087,865
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",1894,286
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",2933,496
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",4334,488
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2378,333
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2114,315
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",2813,365
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",2916,369
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3234,364
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",1227,216
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",5663,483
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",3948,521
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1400,191
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1436,277
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1090,141
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",1022,123
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",3039,417
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",4325,568
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4830,589
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1678,249
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3556,518
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",693,146
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",3957,512
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",4388,517
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",3627,849
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3552,512
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",2601,475
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",4124,689
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",2172,331
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",3393,704
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",7670,1162
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",3333,566
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",3797,530
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",2367,323
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",2484,265
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3144,255
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1543,295
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4100,509
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2797,414
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",2894,294
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4234,492
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",4064,348
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",4905,664
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5182,635
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4172,531
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6401,836
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",7007,944
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",4115,424
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2009,341
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",2633,487
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",2446,221
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",4752,408
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",6470,670
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",3071,442
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",7617,943
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",4558,479
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",3904,484
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",3882,640
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",4357,635
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",3747,490
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",4992,698
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",4765,559
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",3618,411
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",5073,547
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",6562,883
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",4178,532
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2689,381
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",7213,1000
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2633,326
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4469,662
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",3988,633
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",6745,953
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",5948,753
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",4058,508
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",3584,482
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",2740,495
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",3465,563
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",4515,492
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4715,577
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",7141,862
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5363,662
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",8372,800
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",4447,798
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",6951,724
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",6475,757
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",3375,327
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",4943,317
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",3761,460
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",6639,666
1400000US42101031101,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",4500,507
1400000US42101031102,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",4594,639
1400000US42101031200,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",4729,618
1400000US42101031300,42101031300,"Census Tract 313, Philadelphia County, Pennsylvania",8177,1227
1400000US42101031401,42101031401,"Census Tract 314.01, Philadelphia County, Pennsylvania",6694,578
1400000US42101031402,42101031402,"Census Tract 314.02, Philadelphia County, Pennsylvania",5413,583
1400000US42101031501,42101031501,"Census Tract 315.01, Philadelphia County, Pennsylvania",6074,421
1400000US42101031502,42101031502,"Census Tract 315.02, Philadelphia County, Pennsylvania",4082,390
1400000US42101031600,42101031600,"Census Tract 316, Philadelphia County, Pennsylvania",6064,616
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",5994,602
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",3766,430
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",4985,549
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",7251,918
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",4237,637
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",3060,438
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",5089,500
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",7103,766
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",4030,375
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",7666,796
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",4679,473
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",4681,819
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",2899,299
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",4035,546
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",4336,406
