GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",3239,301
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",3902,486
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3411,482
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",3363,551
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",3273,460
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",1992,272
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",7431,1010
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5588,748
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",3766,467
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",3831,556
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",6171,897
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",7100,763
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",6442,1286
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",2610,415
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",5341,620
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",4086,324
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2379,257
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",8877,908
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",8032,1004
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",8329,772
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",8105,886
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4361,800
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3604,635
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",6570,808
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",6615,732
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4466,636
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1353,261
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",4182,604
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",3444,639
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",5197,789
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",2808,379
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",2733,421
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",2562,463
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",2089,282
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",5825,511
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",2352,291
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",3065,473
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",5119,610
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2273,270
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2357,270
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",3263,369
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",3618,519
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3619,388
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",2081,276
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",5908,493
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",3988,456
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1519,159
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1828,193
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1179,91
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",1322,129
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",2904,323
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",4979,487
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4368,473
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1484,204
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3838,494
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",1225,221
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",4201,643
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",4164,819
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",3143,1074
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3443,488
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",3116,475
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",4381,638
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",2213,319
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",3210,516
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",8204,1091
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",3981,563
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",4592,390
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",3084,475
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",3118,285
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3407,315
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1586,184
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4931,628
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2783,519
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",3113,395
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",4702,416
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",4124,461
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",5399,878
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5596,802
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4957,639
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",6711,676
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",7265,847
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",5010,585
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2141,300
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",2067,337
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",2905,367
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",4773,400
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",7563,624
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",2919,395
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",7124,738
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",4644,390
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",3869,439
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",4699,622
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",4560,616
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",4951,927
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",4437,469
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",4165,443
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",3433,337
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",5056,634
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",5901,808
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",4863,696
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2698,393
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",8100,854
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2502,377
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4734,568
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",4224,531
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",7189,809
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",6738,648
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",4055,561
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",3590,439
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",3032,565
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",3139,485
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",4890,507
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4070,456
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",7642,794
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5109,726
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",7148,953
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",5526,676
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",6341,718
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",7680,967
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",3781,557
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",5147,557
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",4716,490
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",7774,924
1400000US42101031101,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",5415,620
1400000US42101031102,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",3959,490
1400000US42101031200,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",4680,390
1400000US42101031300,42101031300,"Census Tract 313, Philadelphia County, Pennsylvania",5842,787
1400000US42101031401,42101031401,"Census Tract 314.01, Philadelphia County, Pennsylvania",7151,688
1400000US42101031402,42101031402,"Census Tract 314.02, Philadelphia County, Pennsylvania",5830,490
1400000US42101031501,42101031501,"Census Tract 315.01, Philadelphia County, Pennsylvania",6187,465
1400000US42101031502,42101031502,"Census Tract 315.02, Philadelphia County, Pennsylvania",3451,399
1400000US42101031600,42101031600,"Census Tract 316, Philadelphia County, Pennsylvania",6043,613
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",6117,777
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",3886,473
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",4490,611
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",7022,788
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",3773,540
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",3424,415
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",5756,699
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",6776,639
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",3658,604
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",8122,750
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",4658,420
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",3611,423
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",2670,254
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",4160,398
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",5319,418
