GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US42101004300,42101004300,"Census Tract 43, Philadelphia County, Pennsylvania",0,109
1400000US42101004400,42101004400,"Census Tract 44, Philadelphia County, Pennsylvania",1129,183
1400000US42101004500,42101004500,"Census Tract 45, Philadelphia County, Pennsylvania",3374,295
1400000US42101004600,42101004600,"Census Tract 46, Philadelphia County, Pennsylvania",6,9
1400000US42101004700,42101004700,"Census Tract 47, Philadelphia County, Pennsylvania",3402,414
1400000US42101004800,42101004800,"Census Tract 48, Philadelphia County, Pennsylvania",398,110
1400000US42101004900,42101004900,"Census Tract 49, Philadelphia County, Pennsylvania",0,109
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0,109
1400000US42101005100,42101005100,"Census Tract 51, Philadelphia County, Pennsylvania",1009,369
1400000US42101005200,42101005200,"Census Tract 52, Philadelphia County, Pennsylvania",0,109
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",1386,294
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6016,802
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",1089,250
1400000US42101005700,42101005700,"Census Tract 57, Philadelphia County, Pennsylvania",0,109
1400000US42101005800,42101005800,"Census Tract 58, Philadelphia County, Pennsylvania",0,109
1400000US42101005900,42101005900,"Census Tract 59, Philadelphia County, Pennsylvania",0,109
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",6428,743
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",2985,477
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",4367,603
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",4711,756
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",5425,668
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",5035,609
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",4211,708
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",7349,713
1400000US42101006800,42101006800,"Census Tract 68, Philadelphia County, Pennsylvania",4,5
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",3197,437
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",4558,546
1400000US42101007100,42101007100,"Census Tract 71, Philadelphia County, Pennsylvania",8056,870
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",4941,630
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",3206,416
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4325,577
1400000US42101007500,42101007500,"Census Tract 75, Philadelphia County, Pennsylvania",0,109
1400000US42101007600,42101007600,"Census Tract 76, Philadelphia County, Pennsylvania",2513,1066
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2511,941
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",4552,794
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4057,522
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3227,539
1400000US42101008100,42101008100,"Census Tract 81, Philadelphia County, Pennsylvania",6859,710
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",8510,993
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",3746,586
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4506,447
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4243,563
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6259,823
1400000US42101008600,42101008600,"Census Tract 86, Philadelphia County, Pennsylvania",5089,714
1400000US42101008700,42101008700,"Census Tract 87, Philadelphia County, Pennsylvania",7067,974
1400000US42101008800,42101008800,"Census Tract 88, Philadelphia County, Pennsylvania",6826,2429
1400000US42101008900,42101008900,"Census Tract 89, Philadelphia County, Pennsylvania",3953,765
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",3038,586
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2435,338
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3643,571
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4507,664
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",3118,506
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3368,548
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4161,763
1400000US42101009700,42101009700,"Census Tract 97, Philadelphia County, Pennsylvania",25,39
1400000US42101009800,42101009800,"Census Tract 98, Philadelphia County, Pennsylvania",8093,668
1400000US42101009900,42101009900,"Census Tract 99, Philadelphia County, Pennsylvania",323,120
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",4706,487
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",6770,1291
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2679,462
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2420,487
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3185,542
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3316,568
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1095,248
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3794,681
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3626,711
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2370,549
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3604,488
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",4147,804
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",6938,788
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",2905,425
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7026,751
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4952,569
1400000US42101011600,42101011600,"Census Tract 116, Philadelphia County, Pennsylvania",4243,670
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",2804,1229
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",6672,686
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",5777,836
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1821,238
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",3259,449
1400000US42101012200,42101012200,"Census Tract 122, Philadelphia County, Pennsylvania",8121,838
1400000US42101012300,42101012300,"Census Tract 123, Philadelphia County, Pennsylvania",0,109
1400000US42101012400,42101012400,"Census Tract 124, Philadelphia County, Pennsylvania",582,254
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",3476,401
1400000US42101012600,42101012600,"Census Tract 126, Philadelphia County, Pennsylvania",1796,439
1400000US42101012700,42101012700,"Census Tract 127, Philadelphia County, Pennsylvania",582,299
1400000US42101012800,42101012800,"Census Tract 128, Philadelphia County, Pennsylvania",289,85
1400000US42101012900,42101012900,"Census Tract 129, Philadelphia County, Pennsylvania",667,147
1400000US42101013000,42101013000,"Census Tract 130, Philadelphia County, Pennsylvania",1269,167
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1455,267
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2419,526
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2647,590
1400000US42101013400,42101013400,"Census Tract 134, Philadelphia County, Pennsylvania",5023,447
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3354,411
1400000US42101013600,42101013600,"Census Tract 136, Philadelphia County, Pennsylvania",5887,492
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",5019,609
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",1618,362
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3784,475
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2532,522
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2318,728
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",2860,296
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1235,138
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",2618,442
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1583,295
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",2642,498
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",2793,567
1400000US42101014800,42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",553,203
1400000US42101014900,42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3607,583
1400000US42101015000,42101015000,"Census Tract 150, Philadelphia County, Pennsylvania",201,86
1400000US42101015100,42101015100,"Census Tract 151, Philadelphia County, Pennsylvania",6922,863
1400000US42101015200,42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6250,887
1400000US42101015300,42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",3096,533
1400000US42101015400,42101015400,"Census Tract 154, Philadelphia County, Pennsylvania",2908,766
1400000US42101015500,42101015500,"Census Tract 155, Philadelphia County, Pennsylvania",2614,574
1400000US42101015600,42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1371,403
1400000US42101015700,42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",3025,573
1400000US42101015800,42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5814,603
1400000US42101015900,42101015900,"Census Tract 159, Philadelphia County, Pennsylvania",1741,333
1400000US42101016000,42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",7194,713
1400000US42101016100,42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",5530,694
1400000US42101016200,42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",2694,903
1400000US42101016300,42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",2419,504
1400000US42101016400,42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4106,571
1400000US42101016500,42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2760,464
1400000US42101016600,42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",922,203
1400000US42101016700,42101016700,"Census Tract 167, Philadelphia County, Pennsylvania",5909,720
1400000US42101016800,42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",4215,595
1400000US42101016901,42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3276,503
1400000US42101016902,42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5945,743
1400000US42101017000,42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",2953,367
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",4718,602
1400000US42101017200,42101017200,"Census Tract 172, Philadelphia County, Pennsylvania",6735,837
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",2721,446
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",2421,459
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",7024,1088
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5281,631
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",4447,1496
1400000US42101017700,42101017700,"Census Tract 177, Philadelphia County, Pennsylvania",8851,1045
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",6563,844
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",5811,841
1400000US42101018000,42101018000,"Census Tract 180, Philadelphia County, Pennsylvania",9005,744
1400000US42101018100,42101018100,"Census Tract 181, Philadelphia County, Pennsylvania",153,63
1400000US42101018200,42101018200,"Census Tract 182, Philadelphia County, Pennsylvania",507,252
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",4712,382
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2115,305
1400000US42101018500,42101018500,"Census Tract 185, Philadelphia County, Pennsylvania",148,78
1400000US42101018600,42101018600,"Census Tract 186, Philadelphia County, Pennsylvania",4938,493
1400000US42101018700,42101018700,"Census Tract 187, Philadelphia County, Pennsylvania",1859,240
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",8168,996
1400000US42101018900,42101018900,"Census Tract 189, Philadelphia County, Pennsylvania",1066,252
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",8395,867
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",7949,856
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",9396,1550
1400000US42101019300,42101019300,"Census Tract 193, Philadelphia County, Pennsylvania",8,12
1400000US42101019400,42101019400,"Census Tract 194, Philadelphia County, Pennsylvania",264,148
1400000US42101019500,42101019500,"Census Tract 195, Philadelphia County, Pennsylvania",8210,878
1400000US42101019600,42101019600,"Census Tract 196, Philadelphia County, Pennsylvania",2856,489
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",7697,756
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",5639,671
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4944,666
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1237,319
1400000US42101020100,42101020100,"Census Tract 201, Philadelphia County, Pennsylvania",6235,941
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",4666,664
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",2916,617
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",3041,439
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",2470,471
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",2272,648
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",6571,911
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",1704,196
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",2933,513
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",4165,572
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2560,388
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2176,206
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",2955,427
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",3121,377
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3135,318
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",1591,215
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",5849,527
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",4107,480
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1220,194
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1569,276
1400000US42101022100,42101022100,"Census Tract 221, Philadelphia County, Pennsylvania",1330,229
1400000US42101022200,42101022200,"Census Tract 222, Philadelphia County, Pennsylvania",1657,192
1400000US42101022300,42101022300,"Census Tract 223, Philadelphia County, Pennsylvania",137,84
1400000US42101022400,42101022400,"Census Tract 224, Philadelphia County, Pennsylvania",680,455
1400000US42101022500,42101022500,"Census Tract 225, Philadelphia County, Pennsylvania",806,367
1400000US42101022600,42101022600,"Census Tract 226, Philadelphia County, Pennsylvania",380,180
1400000US42101022700,42101022700,"Census Tract 227, Philadelphia County, Pennsylvania",1230,117
1400000US42101022800,42101022800,"Census Tract 228, Philadelphia County, Pennsylvania",1404,171
1400000US42101022900,42101022900,"Census Tract 229, Philadelphia County, Pennsylvania",211,141
1400000US42101023000,42101023000,"Census Tract 230, Philadelphia County, Pennsylvania",534,166
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1239,124
1400000US42101023200,42101023200,"Census Tract 232, Philadelphia County, Pennsylvania",660,83
1400000US42101023300,42101023300,"Census Tract 233, Philadelphia County, Pennsylvania",2939,268
1400000US42101023400,42101023400,"Census Tract 234, Philadelphia County, Pennsylvania",527,166
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",981,119
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",2957,353
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",4593,644
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4892,644
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1662,231
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3887,692
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",636,162
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",3531,591
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",4603,567
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",3497,604
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",3342,481
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",2526,360
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",4331,836
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",2147,391
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",3401,720
1400000US42101025000,42101025000,"Census Tract 250, Philadelphia County, Pennsylvania",874,421
1400000US42101025100,42101025100,"Census Tract 251, Philadelphia County, Pennsylvania",1814,323
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",7753,975
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",3500,544
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",3471,466
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",2425,295
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",2458,289
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",3307,419
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",1550,237
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",4046,492
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",2871,395
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",3068,304
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",3987,479
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",3628,320
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",4496,515
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",5421,671
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",4434,585
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",5881,749
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",6998,890
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",4386,523
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",2203,379
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",3084,608
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",2511,222
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",4534,405
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",5791,612
1400000US42101027400,42101027400,"Census Tract 274, Philadelphia County, Pennsylvania",10441,1214
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",4227,458
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",3758,545
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",4082,636
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",4641,614
1400000US42101027900,42101027900,"Census Tract 279, Philadelphia County, Pennsylvania",7659,812
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",4861,628
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",3875,419
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",4865,489
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",6719,1096
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",3876,543
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",2493,477
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",6260,891
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",2414,465
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",4285,550
1400000US42101028900,42101028900,"Census Tract 289, Philadelphia County, Pennsylvania",10190,1071
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",6111,750
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",4310,578
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",4062,503
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",3096,770
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",4054,937
1400000US42101029500,42101029500,"Census Tract 295, Philadelphia County, Pennsylvania",856,159
1400000US42101029600,42101029600,"Census Tract 296, Philadelphia County, Pennsylvania",1684,454
1400000US42101029700,42101029700,"Census Tract 297, Philadelphia County, Pennsylvania",313,142
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",4580,464
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",4793,618
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",6569,808
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",5090,581
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",8281,884
1400000US42101030300,42101030300,"Census Tract 303, Philadelphia County, Pennsylvania",8116,901
1400000US42101030400,42101030400,"Census Tract 304, Philadelphia County, Pennsylvania",288,215
1400000US42101030500,42101030500,"Census Tract 305, Philadelphia County, Pennsylvania",10943,983
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",6981,963
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",3670,432
